index_name,index_value,Company Report Name,Year,Predicted_label,Score
GHG Emissions Intensity [tCO₂e used per MW produced].2022,136,Maxeon Solar Technologies,2022,Greenhouse Gas Emissions(“GHG”),7
Emissions avoided annually (tCO₂e).2020,10147576,Maxeon Solar Technologies,2022,Greenhouse Gas Emissions(“GHG”),8
Emissions avoided annually (tCO₂e).2021,8413603,Maxeon Solar Technologies,2022,Greenhouse Gas Emissions(“GHG”),9
Emissions avoided annually (tCO₂e).2022,16473076,Maxeon Solar Technologies,2022,Greenhouse Gas Emissions(“GHG”),9
Total Water Withdrawn (m³).2020,4203076,Maxeon Solar Technologies,2022,Water Consumption,5
Total Water Withdrawn (m³).2021,3486450,Maxeon Solar Technologies,2022,Water Consumption,4
Total Water Withdrawn (m³).2022,4582824,Maxeon Solar Technologies,2022,Water Consumption,7
Total Water Recycled (m³).2020,6445,Maxeon Solar Technologies,2022,Water Consumption,7
Total Water Recycled (m³).2021,25689,Maxeon Solar Technologies,2022,Water Consumption,7
Total Water Recycled (m³).2022,44110,Maxeon Solar Technologies,2022,Water Consumption,5
Total Water Discharge Volume (m³).2020,4466105,Maxeon Solar Technologies,2022,Water Consumption,6
Total Water Discharge Volume (m³).2021,3689724,Maxeon Solar Technologies,2022,Water Consumption,7
Total Water Discharge Volume (m³).2022,4523336,Maxeon Solar Technologies,2022,Water Consumption,7
Third-party water withdrawn (megalitres).2020,4203,Maxeon Solar Technologies,2022,Water Consumption,7
Third-party water withdrawn (megalitres).2021,3486,Maxeon Solar Technologies,2022,Water Consumption,8
Third-party water withdrawn (megalitres).2022,4583,Maxeon Solar Technologies,2022,Water Consumption,5
Total water discharge to all areas (megalitres).2020,4466,Maxeon Solar Technologies,2022,Water Consumption,4
Total water discharge to all areas (megalitres).2021,3690,Maxeon Solar Technologies,2022,Water Consumption,8
Total water discharge to all areas (megalitres).2022,4523,Maxeon Solar Technologies,2022,Water Consumption,5
Total water discharge to all areas with water stress (megalitres).2020,0,Maxeon Solar Technologies,2022,Water Consumption,5
Total water discharge to all areas with water stress (megalitres).2021,0,Maxeon Solar Technologies,2022,Water Consumption,7
Total water discharge to all areas with water stress (megalitres).2022,0,Maxeon Solar Technologies,2022,Water Consumption,5
Total water consumption from all areas in megalitres.2020,4203,Maxeon Solar Technologies,2022,Water Consumption,5
Total water consumption from all areas in megalitres.2021,3876,Maxeon Solar Technologies,2022,Water Consumption,4
Total water consumption from all areas in megalitres.2022,4583,Maxeon Solar Technologies,2022,Water Consumption,7
Total water consumption from all areas with water stress in megalitres.2020,0,Maxeon Solar Technologies,2022,Water Consumption,5
Total water consumption from all areas with water stress in megalitres.2021,0,Maxeon Solar Technologies,2022,Water Consumption,5
Total water consumption from all areas with water stress in megalitres.2022,0,Maxeon Solar Technologies,2022,Water Consumption,5
Water Intensity [m³ used per MW produced].2020,3874,Maxeon Solar Technologies,2022,Water Consumption,7
Water Intensity [m³ used per MW produced].2021,3876,Maxeon Solar Technologies,2022,Water Consumption,7
Water Intensity [m³ used per MW produced].2022,2602,Maxeon Solar Technologies,2022,Water Consumption,7
2020.Hazardous Waste Generation (tons),6125,Maxeon Solar Technologies,2022,Waste Generation,3
2020.Amount of Hazardous Waste Recycled (tons),4341,Maxeon Solar Technologies,2022,Waste Generation,5
2020.Percentage of Hazardous Waste Recycled (%),71,Maxeon Solar Technologies,2022,Waste Generation,7
2020.Total weight of Hazardous Waste directed to disposal offsite (metric tons),1784,Maxeon Solar Technologies,2022,Waste Generation,4
2020.Non-Hazardous Waste Generation (tons),5678,Maxeon Solar Technologies,2022,Waste Generation,5
2020.Amount of Non-Hazardous Waste Recycled (tons),5108,Maxeon Solar Technologies,2022,Waste Generation,6
2020.Percentage of Non-Hazardous Waste Recycled (%),90,Maxeon Solar Technologies,2022,Waste Generation,9
2021.Hazardous Waste Generation (tons),4285,Maxeon Solar Technologies,2022,Waste Generation,4
2021.Amount of Hazardous Waste Recycled (tons),2448,Maxeon Solar Technologies,2022,Waste Generation,8
2021.Percentage of Hazardous Waste Recycled (%),57,Maxeon Solar Technologies,2022,Waste Generation,6
2021.Total weight of Hazardous Waste directed to disposal offsite (metric tons),1837,Maxeon Solar Technologies,2022,Waste Generation,7
2021.Non-Hazardous Waste Generation (tons),6478,Maxeon Solar Technologies,2022,Waste Generation,4
2021.Amount of Non-Hazardous Waste Recycled (tons),5530,Maxeon Solar Technologies,2022,Waste Generation,8
2021.Percentage of Non-Hazardous Waste Recycled (%),85,Maxeon Solar Technologies,2022,Waste Generation,7
2022.Hazardous Waste Generation (tons),6598,Maxeon Solar Technologies,2022,Waste Generation,7
2022.Amount of Hazardous Waste Recycled (tons),3163,Maxeon Solar Technologies,2022,Waste Generation,8
2022.Percentage of Hazardous Waste Recycled (%),48,Maxeon Solar Technologies,2022,Waste Generation,7
2022.Amount of Hazardous Waste Prepared for other recovery operations (tons),198,Maxeon Solar Technologies,2022,Waste Generation,5
2022.Total weight of Hazardous Waste directed to disposal offsite (metric tons),3435,Maxeon Solar Technologies,2022,Waste Generation,3
2022.Non-Hazardous Waste Generation (tons),7903,Maxeon Solar Technologies,2022,Waste Generation,4
2022.Amount of Non-Hazardous Waste Recycled (tons),6649,Maxeon Solar Technologies,2022,Waste Generation,8
2022.Percentage of Non-Hazardous Waste Recycled (%),84,Maxeon Solar Technologies,2022,Waste Generation,8
NonHazardousWastePreparedForRecoveryOperations.2022,70,Maxeon Solar Technologies,2022,Waste Generation,7
NonHazardousWastePreparedForRecoveryOperationsPercentage.2022,1,Maxeon Solar Technologies,2022,Waste Generation,3
NonHazardousWasteDirectedToDisposalOnsite.2020,0,Maxeon Solar Technologies,2022,Waste Generation,10
NonHazardousWasteDirectedToDisposalOnsite.2021,0,Maxeon Solar Technologies,2022,Waste Generation,10
NonHazardousWasteDirectedToDisposalOnsite.2022,0,Maxeon Solar Technologies,2022,Waste Generation,10
NonHazardousWasteDirectedToDisposalOffsite.2020,570,Maxeon Solar Technologies,2022,Waste Generation,6
NonHazardousWasteDirectedToDisposalOffsite.2021,948,Maxeon Solar Technologies,2022,Waste Generation,4
NonHazardousWasteDirectedToDisposalOffsite.2022,1254,Maxeon Solar Technologies,2022,Waste Generation,4
EndOfLifeWasteTreatmentIncineration.2022,11,Maxeon Solar Technologies,2022,Waste Generation,7
steps[2].step_number,3,Maxeon Solar Technologies,2022,Development & Training,3
Recordable Work-Related Injuries.Total incidents in 2022,16,Maxeon Solar Technologies,2022,Occupational Health & Safety,4
Total Recordable Incident Rate (TRIR).2022 TRIR per million manhours,1.14,Maxeon Solar Technologies,2022,Occupational Health & Safety,7
Targets.TRIR reduction by 2030,10,Maxeon Solar Technologies,2022,Occupational Health & Safety,8
GRI_410-1.Percentage_of_security_personnel_trained,100,Maxeon Solar Technologies,2022,Development & Training,8
GRI_412.Total_hours_of_training,5262,Maxeon Solar Technologies,2022,Development & Training,7
GRI_412.Percentage_of_employees_trained,100,Maxeon Solar Technologies,2022,Development & Training,9
GRI_412.Significant_investment_agreements_with_human_rights_clauses,100,Maxeon Solar Technologies,2022,Alignment with Frameworks And Disclosure Practices,8
2025.Career Conversations Target,70,Maxeon Solar Technologies,2022,Development & Training,7
2030.Career Conversations Target,80,Maxeon Solar Technologies,2022,Development & Training,8
Leadership Development Programme Completion.FY21,95,Maxeon Solar Technologies,2022,Development & Training,9
Leadership Development Programme Completion.FY22,92.6,Maxeon Solar Technologies,2022,Development & Training,9
Career and Development Discussion.FY21,80,Maxeon Solar Technologies,2022,Development & Training,8
Career and Development Discussion.FY22,65,Maxeon Solar Technologies,2022,Development & Training,7
leadership_development_programme_completion.2025,90,Maxeon Solar Technologies,2022,Development & Training,9
leadership_development_programme_completion.2030,95,Maxeon Solar Technologies,2022,Development & Training,8
career_and_development_discussions.2030,80,Maxeon Solar Technologies,2022,Development & Training,8
png.Global_Training_Programs_Review_Cycle,2,Maxeon Solar Technologies,2022,Development & Training,7
png.TimeZonesForDevelopmentSessions,2,Maxeon Solar Technologies,2022,Development & Training,9
Americas.2021,1.66,Maxeon Solar Technologies,2022,Alignment with Frameworks And Disclosure Practices,4
APAC.2020,2.7,Maxeon Solar Technologies,2022,Alignment with Frameworks And Disclosure Practices,7
MY.2020,105.7,Maxeon Solar Technologies,2022,Alignment with Frameworks And Disclosure Practices,4
TotalEmployeesWithLearningRecords.2020,4583,Maxeon Solar Technologies,2022,Development & Training,4
TotalEmployeesWithLearningRecords.2021,3324,Maxeon Solar Technologies,2022,Development & Training,5
TotalEmployeesWithLearningRecords.2022,5340,Maxeon Solar Technologies,2022,Development & Training,7
AverageTrainingHoursPerEmployee.2020,136.5,Maxeon Solar Technologies,2022,Development & Training,7
AverageTrainingHoursPerEmployee.2021,94.19,Maxeon Solar Technologies,2022,Development & Training,7
AverageTrainingHoursPerEmployee.2022,140.57,Maxeon Solar Technologies,2022,Development & Training,7
FY21.Male,2.1,Maxeon Solar Technologies,2022,Development & Training,2
ExecutiveLeadershipTeam.Male,13.6,Maxeon Solar Technologies,2022,Management Diversity,7
ProfessionalsManagers.Male,15.6,Maxeon Solar Technologies,2022,Management Diversity,7
FrameworkForDevelopment.Exposure,20,Maxeon Solar Technologies,2022,Alignment with Frameworks And Disclosure Practices,7
FrameworkForDevelopment.Education,10,Maxeon Solar Technologies,2022,Alignment with Frameworks And Disclosure Practices,8
Malaysia.Permanent employees,1763,Maxeon Solar Technologies,2022,Board Composition,10
long_term_target_volunteering_days.2025,5000,Maxeon Solar Technologies,2022,Development & Training,7
long_term_target_volunteering_days.2030,7500,Maxeon Solar Technologies,2022,Development & Training,7
executive.2020,10,Maxeon Solar Technologies,2022,Alignment with Frameworks And Disclosure Practices,7
non_executive.2021,90,Maxeon Solar Technologies,2022,Board Composition,8
non_executive.2022,90,Maxeon Solar Technologies,2022,Board Composition,9
Male.2022,54,Maxeon Solar Technologies,2022,Management Diversity,5
fatalities.2020,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,10
fatalities.2021,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,10
high_consequence_injuries.2021,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,1
high_consequence_injuries.2022,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,1
recordable_injuries.2020,8,Maxeon Solar Technologies,2022,Occupational Health & Safety,4
recordable_injuries.2021,11,Maxeon Solar Technologies,2022,Occupational Health & Safety,3
recordable_injuries.2022,15,Maxeon Solar Technologies,2022,Occupational Health & Safety,2
recordable_ill_health.2020,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,10
recordable_ill_health.2021,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,10
recordable_ill_health.2022,2,Maxeon Solar Technologies,2022,Occupational Health & Safety,6
fatalities.2021,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,10
high_consequence_injuries.2020,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,10
high_consequence_injuries.2021,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,1
high_consequence_injuries.2022,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,1
recordable_injuries.2020,0.63,Maxeon Solar Technologies,2022,Occupational Health & Safety,7
recordable_injuries.2021,0.81,Maxeon Solar Technologies,2022,Occupational Health & Safety,7
recordable_injuries.2022,1.14,Maxeon Solar Technologies,2022,Occupational Health & Safety,7
employees_covered.2020,4609,Maxeon Solar Technologies,2022,Development & Training,5
employees_covered.2021,4111,Maxeon Solar Technologies,2022,Development & Training,7
employees_covered.2022,5564,Maxeon Solar Technologies,2022,Development & Training,8
audited_or_certified.2021,4111,Maxeon Solar Technologies,2022,Assurance of Sustainability Report,5
audited_or_certified.2022,5564,Maxeon Solar Technologies,2022,Assurance of Sustainability Report,1
fatalities.2020,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,10
high_consequence_injuries.2020,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,10
high_consequence_injuries.2021,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,1
high_consequence_injuries.2022,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,1
recordable_injuries.2020,3,Maxeon Solar Technologies,2022,Occupational Health & Safety,8
recordable_injuries.2021,4,Maxeon Solar Technologies,2022,Occupational Health & Safety,7
recordable_injuries.2022,1,Maxeon Solar Technologies,2022,Occupational Health & Safety,3
recordable_ill_health.2020,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,10
recordable_ill_health.2022,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,10
rate_of_fatalities.2020,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,10
rate_of_fatalities.2022,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,10
rate_of_high_consequence_injuries.2020,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,10
rate_of_high_consequence_injuries.2021,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,10
rate_of_high_consequence_injuries.2022,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,10
rate_of_recordable_injuries.2020,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,10
rate_of_recordable_injuries.2021,0,Maxeon Solar Technologies,2022,Occupational Health & Safety,10
rate_of_recordable_injuries.2022,0.45,Maxeon Solar Technologies,2022,Occupational Health & Safety,6
employees_covered_by_OHS.2020,100,Maxeon Solar Technologies,2022,Occupational Health & Safety,8
employees_covered_by_OHS.2021,100,Maxeon Solar Technologies,2022,Occupational Health & Safety,7
employees_covered_by_OHS.2022,100,Maxeon Solar Technologies,2022,Occupational Health & Safety,7
employees_covered_by_OHS_certified.2020,100,Maxeon Solar Technologies,2022,Occupational Health & Safety,7
employees_covered_by_OHS_certified.2021,100,Maxeon Solar Technologies,2022,Occupational Health & Safety,7
employees_covered_by_OHS_certified.2022,100,Maxeon Solar Technologies,2022,Occupational Health & Safety,8
Board.total_directors,10,Maxeon Solar Technologies,2022,Board Composition,8
Board.shareholder_appointed_directors,6,Maxeon Solar Technologies,2022,Board Composition,8
Board.independent_directors,3,Maxeon Solar Technologies,2022,Board Composition,5
Board.chief_executive_officer,1,Maxeon Solar Technologies,2022,Board Composition,5
GRI_2-9_Governance_structure_and_composition.Independent_directors,3,Maxeon Solar Technologies,2022,Board Composition,7
GRI_2-9_Governance_structure_and_composition.Independent_directors_percentage,30,Maxeon Solar Technologies,2022,Board Composition,4
GRI_2-9_Governance_structure_and_composition.Non_independent_directors,7,Maxeon Solar Technologies,2022,Board Composition,7
GRI_2-9_Governance_structure_and_composition.Non_independent_directors_percentage,70,Maxeon Solar Technologies,2022,Board Composition,7
GRI_2-9_Governance_structure_and_composition.Under_represented_individuals,0,Maxeon Solar Technologies,2022,Board Composition,1
GRI_2-9_Governance_structure_and_composition.Significant_positions_and_commitments,10,Maxeon Solar Technologies,2022,Board Composition,8
GRI_2-9_Governance_structure_and_composition.Significant_positions_and_commitments_percentage,100,Maxeon Solar Technologies,2022,Board Composition,7
Confirmed incidents of corruption and actions taken.2020,0,Maxeon Solar Technologies,2022,Ethical Behaviour,10
Confirmed incidents of corruption and actions taken.2021,0,Maxeon Solar Technologies,2022,Ethical Behaviour,10
Confirmed incidents of corruption and actions taken.2022,0,Maxeon Solar Technologies,2022,Ethical Behaviour,10
Confirmed incidents in which employees were dismissed or disciplined for corruption.2020,0,Maxeon Solar Technologies,2022,Ethical Behaviour,10
Confirmed incidents in which employees were dismissed or disciplined for corruption.2021,0,Maxeon Solar Technologies,2022,Ethical Behaviour,10
Confirmed incidents in which employees were dismissed or disciplined for corruption.2022,0,Maxeon Solar Technologies,2022,Ethical Behaviour,10
Confirmed cases of bribery and actions taken.2020,0,Maxeon Solar Technologies,2022,Ethical Behaviour,10
Confirmed cases of bribery and actions taken.2021,0,Maxeon Solar Technologies,2022,Ethical Behaviour,10
Confirmed cases of bribery and actions taken.2022,0,Maxeon Solar Technologies,2022,Ethical Behaviour,10
Confirmed incidents when contracts with business partners were terminated or not renewed due to violations related to corruption.2020,0,Maxeon Solar Technologies,2022,Ethical Behaviour,10
Confirmed incidents when contracts with business partners were terminated or not renewed due to violations related to corruption.2021,0,Maxeon Solar Technologies,2022,Ethical Behaviour,10
Confirmed incidents when contracts with business partners were terminated or not renewed due to violations related to corruption.2022,0,Maxeon Solar Technologies,2022,Ethical Behaviour,10
Number of public legal cases regarding corruption brought against the organization or its employees during the reporting period.2020,0,Maxeon Solar Technologies,2022,Ethical Behaviour,10
Number of public legal cases regarding corruption brought against the organization or its employees during the reporting period.2021,0,Maxeon Solar Technologies,2022,Ethical Behaviour,10
Number of public legal cases regarding corruption brought against the organization or its employees during the reporting period.2022,0,Maxeon Solar Technologies,2022,Ethical Behaviour,10
Operations assessed for risk related to corruption.Total number of operations,14,Maxeon Solar Technologies,2022,Ethical Behaviour,7
Operations assessed for risk related to corruption.Total operations assessed for risks relating to corruption,14,Maxeon Solar Technologies,2022,Ethical Behaviour,7
Total number of employees in each employee category.Executive leadership,7,Maxeon Solar Technologies,2022,Board Composition,7
Total number of employees in each employee category.Professional/manager,476,Maxeon Solar Technologies,2022,Management Diversity,5
Total number that the organisation’s anti-corruption policies and procedures have been communicated to.Executive leadership,7,Maxeon Solar Technologies,2022,Ethical Behaviour,7
Total number of employees that received training and anti-corruption.Executive leadership,7,Maxeon Solar Technologies,2022,Development & Training,7
Total number of employees that received training and anti-corruption.Professional/manager,476,Maxeon Solar Technologies,2022,Development & Training,7
"Total number of employees that received training and anti-corruption.Technical, production and administrative",4570,Maxeon Solar Technologies,2022,Development & Training,8
GRI 205-2.Total number of business partners that the organisation anti-corruption policies and procedures have been communicated to,5682,Maxeon Solar Technologies,2022,Ethical Behaviour,7
Governance[0].id,10,st-engineering-sustainability-report-,2019,Board Composition,8
People Excellence.Section,6,st-engineering-sustainability-report-,2019,Development & Training,6
Total Workplace Safety & Health.Section,7,st-engineering-sustainability-report-,2019,Occupational Health & Safety,7
GHG Emissions.ReductionPercentage,39,st-engineering-sustainability-report-,2019,Greenhouse Gas Emissions(“GHG”),7
Training & Development.AverageTrainingHoursPerEmployee,28,st-engineering-sustainability-report-,2019,Development & Training,7
Volunteerism.VolunteerManhours,9833,st-engineering-sustainability-report-,2019,Development & Training,8
GreenhouseGasEmissionReduction.achievedReduction,39,st-engineering-sustainability-report-,2019,Greenhouse Gas Emissions(“GHG”),4
GreenhouseGasEmissionReduction.targetReduction,36,st-engineering-sustainability-report-,2019,Greenhouse Gas Emissions(“GHG”),7
EnergyConsumptionAndGHGEmissions.reductionTargetPercentage,15,st-engineering-sustainability-report-,2019,Greenhouse Gas Emissions(“GHG”),4
WaterUsage.achievedReductionPercentage,14,st-engineering-sustainability-report-,2019,Water Consumption,6
2019.value_added_per_employment_cost,1.52,st-engineering-sustainability-report-,2019,Economic Performance,8
2019.value_added_per_employment_cost_2018,1.46,st-engineering-sustainability-report-,2019,Economic Performance,8
2019.manhours_saved_financial_reconciliation_automation,4000,st-engineering-sustainability-report-,2019,Development & Training,6
2019.employees_trained,4000,st-engineering-sustainability-report-,2019,Development & Training,7
Shipping.Sulphur Cap,0.5,st-engineering-sustainability-report-,2019,Greenhouse Gas Emissions(“GHG”),5
2019.economic_contributions,7400000000,st-engineering-sustainability-report-,2019,Economic Performance,7
2019.employees_attended_courses,2500,st-engineering-sustainability-report-,2019,Development & Training,8
certifications.ISO,9001,st-engineering-sustainability-report-,2019,ESG-related Certifications,8
certifications.Safety Integrity Level,3,st-engineering-sustainability-report-,2019,ESG-related Certifications,7
attendance.Safety Critical Systems Development Course,57,st-engineering-sustainability-report-,2019,Development & Training,6
seminars.MINDEF System Safety Seminar,10,st-engineering-sustainability-report-,2019,Development & Training,8
EmployeesByQualification.DegreeOrEquivalent,38,st-engineering-sustainability-report-,2019,Development & Training,4
EmployeesByQualification.TradeCertificates,20,st-engineering-sustainability-report-,2019,Development & Training,3
EmployeesByQualification.'OOrALevelsOrEquivalent,20,st-engineering-sustainability-report-,2019,Development & Training,4
EmployeesByQualification.DiplomaOrEquivalent,19,st-engineering-sustainability-report-,2019,Development & Training,4
EmployeesByAge.Below30,16,st-engineering-sustainability-report-,2019,Age-Based Diversity(existing employees by age group),3
EmployeesByAge.40To50,26,st-engineering-sustainability-report-,2019,Age-Based Diversity(existing employees by age group),4
EmployeesByAge.50To60,23,st-engineering-sustainability-report-,2019,Age-Based Diversity(existing employees by age group),5
EmployeesByAge.Above60,9,st-engineering-sustainability-report-,2019,Age-Based Diversity(existing employees by age group),8
png.AverageTrainingHoursPerEmployee,28.3,st-engineering-sustainability-report-,2019,Development & Training,7
SupervisedWorkers.Male,88,st-engineering-sustainability-report-,2019,Development & Training,5
AverageTrainingHours.Male,30.1,st-engineering-sustainability-report-,2019,Development & Training,8
AverageTrainingHours.Female,21.5,st-engineering-sustainability-report-,2019,Development & Training,7
png.seminar_attendees,130,st-engineering-sustainability-report-,2019,Development & Training,7
png.trained_employees_in_singapore,24,st-engineering-sustainability-report-,2019,Development & Training,4
AccidentCauses.HitOrCaughtBetweenObjects,38,st-engineering-sustainability-report-,2019,Occupational Health & Safety,4
AccidentCauses.FallsFromHeight,15,st-engineering-sustainability-report-,2019,Occupational Health & Safety,7
AccidentCauses.SlipsTripsAndFalls,15,st-engineering-sustainability-report-,2019,Occupational Health & Safety,5
AccidentCauses.Cuts,10,st-engineering-sustainability-report-,2019,Occupational Health & Safety,7
OccupationalHealthPerformanceIndicators.WorkplaceSafetyAndHealthActivitiesOrganized,151,st-engineering-sustainability-report-,2019,Occupational Health & Safety,7
OccupationalHealthPerformanceIndicators.AtRiskStaffRespiratoryProtectionTraining,100,st-engineering-sustainability-report-,2019,Occupational Health & Safety,10
OccupationalHealthPerformanceIndicators.AtRiskStaffAudiometricExamination,100,st-engineering-sustainability-report-,2019,Occupational Health & Safety,7
OccupationalHealthPerformanceIndicators.NewAdvancedNoiseInducedDeafnessCases,0,st-engineering-sustainability-report-,2019,Occupational Health & Safety,10
OccupationalHealthPerformanceIndicators.NewOccupationalDiseaseCasesExcludingNoiseInducedDeafness,0,st-engineering-sustainability-report-,2019,Occupational Health & Safety,10
paper_printing_reduction.percentage,9,st-engineering-sustainability-report-,2019,Waste Generation,4
paper_printing_reduction.to,57.7,st-engineering-sustainability-report-,2019,Waste Generation,7
Charitable Gifts.Donated to President’s Challenge since 2000,7.7,st-engineering-sustainability-report-,2019,Development & Training,8
Our Contributions.Employees’ time,16,st-engineering-sustainability-report-,2019,Development & Training,8
Our Contributions.Management’s time,8,st-engineering-sustainability-report-,2019,Development & Training,8
Issues Addressed.Economic development,33,st-engineering-sustainability-report-,2019,Economic Performance,3
Participation Rate.Singapore employees in SHARE programme,76,st-engineering-sustainability-report-,2019,Development & Training,7
project_silver_screen_beneficiaries.citizens_above_60,45000,st-engineering-sustainability-report-,2019,Age-Based Diversity (existing employees by age group),7
png.internship_positions_for_technical_and_engineering_students_in_2019,1136,st-engineering-sustainability-report-,2019,Development & Training,7
png.students_welcomed_as_interns_at_Assumption_Pathway_School,140,st-engineering-sustainability-report-,2019,Development & Training,7
png.graduate_students_and_interns_benefited_from_projects_at_NTU_and_SUTD_since_2015_and_2016,46,st-engineering-sustainability-report-,2019,Development & Training,5
png.training_courses_organized,2360,st-engineering-sustainability-report-,2019,Development & Training,7
2017.Number of employees trained,3531,st-engineering-sustainability-report-,2019,Development & Training,6
2017.Percentage of employees trained,23,st-engineering-sustainability-report-,2019,Development & Training,7
2018.Number of employees trained,7683,st-engineering-sustainability-report-,2019,Development & Training,8
2018.Percentage of employees trained,52,st-engineering-sustainability-report-,2019,Development & Training,7
2019.Number of employees trained,7794,st-engineering-sustainability-report-,2019,Development & Training,8
2019.Percentage of employees trained,52,st-engineering-sustainability-report-,2019,Development & Training,7
2019.Total number of employees trained,9108,st-engineering-sustainability-report-,2019,Development & Training,7
2019.Percentage of employees trained (total),43,st-engineering-sustainability-report-,2019,Development & Training,7
png.About the Report,1,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,8
png.Assurance & Verification,2,ST-Engineering-Sustainability-Report-,2022,Assurance of Sustainability Report,5
png.Economic Performance & Productivity,24,ST-Engineering-Sustainability-Report-,2022,Economic Performance,7
png.Total Workplace Safety & Health,58,ST-Engineering-Sustainability-Report-,2022,Occupational Health & Safety,7
png.Ethical Business & Regulatory Compliance,68,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
png.United Nations Global Compact (UNGC),78,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,8
png.Sustainability Accounting Standards Board (SASB),78,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,8
png.GHG_Emissions_Reduction,37,ST-Engineering-Sustainability-Report-,2022,Greenhouse Gas Emissions(“GHG”),4
Accident_Rate.RFR,0.4,ST-Engineering-Sustainability-Report-,2022,Occupational Health & Safety,8
Accident_Rate.RSR,23.9,ST-Engineering-Sustainability-Report-,2022,Occupational Health & Safety,2
png.Learning_and_Development_Average_Training_Hours,22.5,ST-Engineering-Sustainability-Report-,2022,Development & Training,6
png.Bribery_and_Corruption_Cases,0,ST-Engineering-Sustainability-Report-,2022,Ethical Behaviour,10
People_Managers.Male_Percentage,15,ST-Engineering-Sustainability-Report-,2022,Management Diversity,2
GHG_Emissions_Target.Reduction_Percentage,50,ST-Engineering-Sustainability-Report-,2022,Greenhouse Gas Emissions(“GHG”),8
materiality_assessment.reviewed_according_to_GRI,2022,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,8
png.UN_SDGs[3],12,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,6
png.UN_SDGs[1],11,ST-Engineering-Sustainability-Report-,2022,Alignment with Frameworks And Disclosure Practices,7
CarbonPriceSGDPerTon.2050[1],160,ST-Engineering-Sustainability-Report-,2022,Greenhouse Gas Emissions(“GHG”),7
intensity_reduction_target.percentage,36,ST-Engineering-Sustainability-Report-,2022,Greenhouse Gas Emissions(“GHG”),8
carbon_emissions_reduction_commitment.percentage,50,ST-Engineering-Sustainability-Report-,2022,Greenhouse Gas Emissions(“GHG”),5
absolute_GHG_emissions_reduction.percentage,37,ST-Engineering-Sustainability-Report-,2022,Greenhouse Gas Emissions(“GHG”),7
Achievements_2022.total_economic_contribution,8747,ST-Engineering-Sustainability-Report-,2022,Economic Performance,6
2023_Goals.planned_productivity_savings_increase,5,ST-Engineering-Sustainability-Report-,2022,Development & Training,7
Group Economic Contribution.Bought-in material and services,5254,ST-Engineering-Sustainability-Report-,2022,Economic Performance,7
"Group Economic Contribution.Employee wages, salaries and benefits",2591,ST-Engineering-Sustainability-Report-,2022,Economic Performance,8
Group Economic Contribution.Dividends and interest paid,823,ST-Engineering-Sustainability-Report-,2022,Economic Performance,8
Group Economic Contribution.Government taxes and levies,79,ST-Engineering-Sustainability-Report-,2022,Economic Performance,7
Group Economic Contribution.Total,8747,ST-Engineering-Sustainability-Report-,2022,Economic Performance,7
GHG_Emissions_Reduction_Target.Reduction_Percentage,50,ST-Engineering-Sustainability-Report-,2022,Greenhouse Gas Emissions(“GHG”),7
png.Waste_Recycling_Rate,75,ST-Engineering-Sustainability-Report-,2022,Waste Generation,7
png.Waste_Recycling_Maintenance_Target,50,ST-Engineering-Sustainability-Report-,2022,Waste Generation,7
Energy Intensity.2022,149,ST-Engineering-Sustainability-Report-,2022,Energy Consumption(GJ),5
GHG Emissions Intensity.2022,12,ST-Engineering-Sustainability-Report-,2022,Greenhouse Gas Emissions(“GHG”),7
GHG Intensity Reduction Target.2014,16,ST-Engineering-Sustainability-Report-,2022,Greenhouse Gas Emissions(“GHG”),8
GHG Intensity Reduction Target.2030,36,ST-Engineering-Sustainability-Report-,2022,Greenhouse Gas Emissions(“GHG”),7
